student_id,total_days,days_present,overall_attendance_pct,attendance_category
GTC4444,233,199,85.41,Good (75%+)
GTC4445,233,182,78.11,Good (75%+)
GTC4446,233,190,81.55,Good (75%+)
GTC4447,233,189,81.12,Good (75%+)
GTC4448,233,194,83.26,Good (75%+)
GTC4449,233,185,79.4,Good (75%+)
GTC4450,233,185,79.4,Good (75%+)
GTC4451,233,195,83.69,Good (75%+)
GTC4452,233,187,80.26,Good (75%+)
GTC4453,233,185,79.4,Good (75%+)
GTC4454,233,199,85.41,Good (75%+)
GTC4455,233,181,77.68,Good (75%+)
GTC4456,233,189,81.12,Good (75%+)
GTC4457,233,192,82.4,Good (75%+)
GTC4458,233,187,80.26,Good (75%+)
GTC4459,233,189,81.12,Good (75%+)
GTC4460,233,198,84.98,Good (75%+)
GTC4461,233,191,81.97,Good (75%+)
GTC4462,233,189,81.12,Good (75%+)
GTC4463,233,202,86.7,Good (75%+)
GTC4464,233,195,83.69,Good (75%+)
GTC4465,233,193,82.83,Good (75%+)
GTC4466,233,195,83.69,Good (75%+)
GTC4467,233,168,72.1,Low (<75%)
GTC4468,233,206,88.41,Good (75%+)
GTC4469,233,182,78.11,Good (75%+)
GTC4470,233,191,81.97,Good (75%+)
GTC4471,233,178,76.39,Good (75%+)
GTC4472,233,178,76.39,Good (75%+)
GTC4473,233,185,79.4,Good (75%+)
GTC4474,233,193,82.83,Good (75%+)
GTC4475,233,194,83.26,Good (75%+)
GTC4476,233,180,77.25,Good (75%+)
GTC4477,233,179,76.82,Good (75%+)
GTC4478,233,186,79.83,Good (75%+)
GTC4479,233,185,79.4,Good (75%+)
GTC4480,233,197,84.55,Good (75%+)
GTC4481,233,207,88.84,Good (75%+)
GTC4482,233,195,83.69,Good (75%+)
GTC4483,233,186,79.83,Good (75%+)
GTC4484,233,189,81.12,Good (75%+)
GTC4485,233,198,84.98,Good (75%+)
GTC4486,233,186,79.83,Good (75%+)
GTC4487,233,189,81.12,Good (75%+)
GTC4488,233,186,79.83,Good (75%+)
GTC4489,233,191,81.97,Good (75%+)
GTC4490,233,197,84.55,Good (75%+)
GTC4491,233,189,81.12,Good (75%+)
GTC4492,233,199,85.41,Good (75%+)
GTC4493,233,204,87.55,Good (75%+)
GTC4494,233,186,79.83,Good (75%+)
GTC4495,233,199,85.41,Good (75%+)
GTC4496,233,184,78.97,Good (75%+)
GTC4497,233,187,80.26,Good (75%+)
GTC4498,233,198,84.98,Good (75%+)
GTC4499,233,189,81.12,Good (75%+)
GTC4500,233,191,81.97,Good (75%+)
GTC4501,233,206,88.41,Good (75%+)
GTC4502,233,182,78.11,Good (75%+)
GTC4503,233,195,83.69,Good (75%+)
GTC4504,233,194,83.26,Good (75%+)
GTC4505,233,202,86.7,Good (75%+)
GTC4506,233,189,81.12,Good (75%+)
GTC4507,233,195,83.69,Good (75%+)
GTC4508,233,186,79.83,Good (75%+)
GTC4509,233,191,81.97,Good (75%+)
GTC4510,233,200,85.84,Good (75%+)
GTC4511,233,195,83.69,Good (75%+)
GTC4512,233,199,85.41,Good (75%+)
GTC4513,233,190,81.55,Good (75%+)
GTC4514,233,175,75.11,Good (75%+)
GTC4515,233,202,86.7,Good (75%+)
GTC4516,233,197,84.55,Good (75%+)
GTC4517,233,188,80.69,Good (75%+)
GTC4518,233,198,84.98,Good (75%+)
GTC4519,233,200,85.84,Good (75%+)
GTC4520,233,181,77.68,Good (75%+)
GTC4521,233,192,82.4,Good (75%+)
GTC4522,233,202,86.7,Good (75%+)
GTC4523,233,193,82.83,Good (75%+)
GTC4524,233,200,85.84,Good (75%+)
GTC4525,233,186,79.83,Good (75%+)
GTC4526,233,190,81.55,Good (75%+)
GTC4527,233,191,81.97,Good (75%+)
GTC4528,233,196,84.12,Good (75%+)
GTC4529,233,182,78.11,Good (75%+)
GTC4530,233,207,88.84,Good (75%+)
GTC4531,233,192,82.4,Good (75%+)
GTC4532,233,201,86.27,Good (75%+)
GTC4533,233,204,87.55,Good (75%+)
GTC4534,233,181,77.68,Good (75%+)
GTC4535,233,183,78.54,Good (75%+)
GTC4536,233,185,79.4,Good (75%+)
GTC4537,233,184,78.97,Good (75%+)
GTC4538,233,187,80.26,Good (75%+)
GTC4539,233,205,87.98,Good (75%+)
GTC4540,233,195,83.69,Good (75%+)
GTC4541,233,184,78.97,Good (75%+)
GTC4542,233,193,82.83,Good (75%+)
GTC4543,233,183,78.54,Good (75%+)
GTC4544,233,197,84.55,Good (75%+)
GTC4545,233,195,83.69,Good (75%+)
GTC4546,233,191,81.97,Good (75%+)
GTC4547,233,190,81.55,Good (75%+)
GTC4548,233,191,81.97,Good (75%+)
GTC4549,233,199,85.41,Good (75%+)
GTC4550,233,194,83.26,Good (75%+)
GTC4551,233,193,82.83,Good (75%+)
GTC4552,233,197,84.55,Good (75%+)
GTC4553,233,193,82.83,Good (75%+)
GTC4554,233,179,76.82,Good (75%+)
GTC4555,233,205,87.98,Good (75%+)
GTC4556,233,182,78.11,Good (75%+)
GTC4557,233,187,80.26,Good (75%+)
GTC4558,233,194,83.26,Good (75%+)
GTC4559,233,194,83.26,Good (75%+)
GTC4560,233,193,82.83,Good (75%+)
GTC4561,233,197,84.55,Good (75%+)
GTC4562,233,199,85.41,Good (75%+)
GTC4563,233,188,80.69,Good (75%+)
GTC4564,233,179,76.82,Good (75%+)
GTC4565,233,204,87.55,Good (75%+)
GTC4566,233,196,84.12,Good (75%+)
GTC4567,233,199,85.41,Good (75%+)
GTC4568,233,187,80.26,Good (75%+)
GTC4569,233,191,81.97,Good (75%+)
GTC4570,233,194,83.26,Good (75%+)
GTC4571,233,191,81.97,Good (75%+)
GTC4572,233,186,79.83,Good (75%+)
GTC4573,233,178,76.39,Good (75%+)
GTC4574,233,181,77.68,Good (75%+)
GTC4575,233,177,75.97,Good (75%+)
GTC4576,233,198,84.98,Good (75%+)
GTC4577,233,190,81.55,Good (75%+)
GTC4578,233,186,79.83,Good (75%+)
GTC4579,233,185,79.4,Good (75%+)
GTC4580,233,199,85.41,Good (75%+)
GTC4581,233,197,84.55,Good (75%+)
GTC4582,233,191,81.97,Good (75%+)
GTC4583,233,207,88.84,Good (75%+)
GTC4584,233,181,77.68,Good (75%+)
GTC4585,233,198,84.98,Good (75%+)
GTC4586,233,202,86.7,Good (75%+)
GTC4587,233,193,82.83,Good (75%+)
GTC4588,233,195,83.69,Good (75%+)
GTC4589,233,196,84.12,Good (75%+)
GTC4590,233,195,83.69,Good (75%+)
GTC4591,233,184,78.97,Good (75%+)
GTC4592,233,189,81.12,Good (75%+)
GTC4593,233,198,84.98,Good (75%+)
GTC4594,233,179,76.82,Good (75%+)
GTC4595,233,185,79.4,Good (75%+)
GTC4596,233,206,88.41,Good (75%+)
GTC4597,233,197,84.55,Good (75%+)
GTC4598,233,197,84.55,Good (75%+)
GTC4599,233,198,84.98,Good (75%+)
GTC4600,233,195,83.69,Good (75%+)
GTC4601,233,195,83.69,Good (75%+)
GTC4602,233,187,80.26,Good (75%+)
GTC4603,233,184,78.97,Good (75%+)
GTC4604,233,194,83.26,Good (75%+)
GTC4605,233,177,75.97,Good (75%+)
GTC4606,233,182,78.11,Good (75%+)
GTC4607,233,188,80.69,Good (75%+)
GTC4608,233,197,84.55,Good (75%+)
GTC4609,233,197,84.55,Good (75%+)
GTC4610,233,202,86.7,Good (75%+)
GTC4611,233,197,84.55,Good (75%+)
GTC4612,233,181,77.68,Good (75%+)
GTC4613,233,195,83.69,Good (75%+)
GTC4614,233,187,80.26,Good (75%+)
GTC4615,233,197,84.55,Good (75%+)
GTC4616,233,194,83.26,Good (75%+)
GTC4617,233,192,82.4,Good (75%+)
GTC4618,233,202,86.7,Good (75%+)
GTC4619,233,179,76.82,Good (75%+)
GTC4620,233,204,87.55,Good (75%+)
GTC4621,233,186,79.83,Good (75%+)
GTC4622,233,188,80.69,Good (75%+)
GTC4623,233,191,81.97,Good (75%+)
GTC4624,233,204,87.55,Good (75%+)
GTC4625,233,191,81.97,Good (75%+)
GTC4626,233,196,84.12,Good (75%+)
GTC4627,233,204,87.55,Good (75%+)
GTC4628,233,193,82.83,Good (75%+)
GTC4629,233,199,85.41,Good (75%+)
GTC4630,233,191,81.97,Good (75%+)
GTC4631,233,194,83.26,Good (75%+)
GTC4632,233,207,88.84,Good (75%+)
GTC4633,233,185,79.4,Good (75%+)
GTC4634,233,202,86.7,Good (75%+)
GTC4635,233,197,84.55,Good (75%+)
GTC4636,233,180,77.25,Good (75%+)
GTC4637,233,179,76.82,Good (75%+)
GTC4638,233,192,82.4,Good (75%+)
GTC4639,233,180,77.25,Good (75%+)
GTC4640,233,180,77.25,Good (75%+)
GTC4641,233,190,81.55,Good (75%+)
GTC4642,233,192,82.4,Good (75%+)
GTC4643,233,206,88.41,Good (75%+)
GTC4644,233,200,85.84,Good (75%+)
GTC4645,233,190,81.55,Good (75%+)
GTC4646,233,196,84.12,Good (75%+)
GTC4647,233,196,84.12,Good (75%+)
GTC4648,233,185,79.4,Good (75%+)
GTC4649,233,190,81.55,Good (75%+)
GTC4650,233,184,78.97,Good (75%+)
GTC4651,233,191,81.97,Good (75%+)
GTC4652,233,199,85.41,Good (75%+)
GTC4653,233,192,82.4,Good (75%+)
GTC4654,233,188,80.69,Good (75%+)
GTC4655,233,163,69.96,Low (<75%)
GTC4656,233,192,82.4,Good (75%+)
GTC4657,233,195,83.69,Good (75%+)
GTC4658,233,194,83.26,Good (75%+)
GTC4659,233,184,78.97,Good (75%+)
GTC4660,233,190,81.55,Good (75%+)
GTC4661,233,194,83.26,Good (75%+)
GTC4662,233,192,82.4,Good (75%+)
GTC4663,233,195,83.69,Good (75%+)
GTC4664,233,198,84.98,Good (75%+)
GTC4665,233,198,84.98,Good (75%+)
GTC4666,233,208,89.27,Good (75%+)
GTC4667,233,195,83.69,Good (75%+)
GTC4668,233,192,82.4,Good (75%+)
GTC4669,233,192,82.4,Good (75%+)
GTC4670,233,191,81.97,Good (75%+)
GTC4671,233,187,80.26,Good (75%+)
GTC4672,233,179,76.82,Good (75%+)
GTC4673,233,178,76.39,Good (75%+)
GTC4674,233,176,75.54,Good (75%+)
GTC4675,233,191,81.97,Good (75%+)
GTC4676,233,183,78.54,Good (75%+)
GTC4677,233,196,84.12,Good (75%+)
GTC4678,233,186,79.83,Good (75%+)
GTC4679,233,196,84.12,Good (75%+)
GTC4680,233,185,79.4,Good (75%+)
GTC4681,233,186,79.83,Good (75%+)
GTC4682,233,180,77.25,Good (75%+)
GTC4683,233,204,87.55,Good (75%+)
GTC4684,233,193,82.83,Good (75%+)
GTC4685,233,186,79.83,Good (75%+)
GTC4686,233,176,75.54,Good (75%+)
GTC4687,233,195,83.69,Good (75%+)
GTC4688,233,191,81.97,Good (75%+)
GTC4689,233,192,82.4,Good (75%+)
GTC4690,233,199,85.41,Good (75%+)
GTC4691,233,199,85.41,Good (75%+)
GTC4692,233,181,77.68,Good (75%+)
GTC4693,233,201,86.27,Good (75%+)
GTC4694,233,194,83.26,Good (75%+)
GTC4695,233,189,81.12,Good (75%+)
GTC4696,233,186,79.83,Good (75%+)
GTC4697,233,185,79.4,Good (75%+)
GTC4698,233,189,81.12,Good (75%+)
GTC4699,233,192,82.4,Good (75%+)
GTC4700,233,180,77.25,Good (75%+)
GTC4701,233,191,81.97,Good (75%+)
GTC4702,233,196,84.12,Good (75%+)
GTC4703,233,197,84.55,Good (75%+)
GTC4704,233,192,82.4,Good (75%+)
GTC4705,233,203,87.12,Good (75%+)
GTC4706,233,188,80.69,Good (75%+)
GTC4707,233,185,79.4,Good (75%+)
GTC4708,233,181,77.68,Good (75%+)
GTC4709,233,190,81.55,Good (75%+)
GTC4710,233,190,81.55,Good (75%+)
GTC4711,233,201,86.27,Good (75%+)
GTC4712,233,182,78.11,Good (75%+)
GTC4713,233,191,81.97,Good (75%+)
GTC4714,233,202,86.7,Good (75%+)
GTC4715,233,195,83.69,Good (75%+)
GTC4716,233,196,84.12,Good (75%+)
GTC4717,233,196,84.12,Good (75%+)
GTC4718,233,177,75.97,Good (75%+)
GTC4719,233,199,85.41,Good (75%+)
GTC4720,233,204,87.55,Good (75%+)
GTC4721,233,197,84.55,Good (75%+)
GTC4722,233,192,82.4,Good (75%+)
GTC4723,233,196,84.12,Good (75%+)
GTC4724,233,178,76.39,Good (75%+)
GTC4725,233,197,84.55,Good (75%+)
GTC4726,233,184,78.97,Good (75%+)
GTC4727,233,184,78.97,Good (75%+)
GTC4728,233,191,81.97,Good (75%+)
GTC4729,233,186,79.83,Good (75%+)
GTC4730,233,191,81.97,Good (75%+)
GTC4731,233,191,81.97,Good (75%+)
GTC4732,233,203,87.12,Good (75%+)
GTC4733,233,193,82.83,Good (75%+)
GTC4734,233,193,82.83,Good (75%+)
GTC4735,233,196,84.12,Good (75%+)
GTC4736,233,187,80.26,Good (75%+)
GTC4737,233,177,75.97,Good (75%+)
GTC4738,233,193,82.83,Good (75%+)
GTC4739,233,190,81.55,Good (75%+)
GTC4740,233,194,83.26,Good (75%+)
GTC4741,233,191,81.97,Good (75%+)
GTC4742,233,191,81.97,Good (75%+)
GTC4743,233,201,86.27,Good (75%+)
GTC4744,233,194,83.26,Good (75%+)
GTC4745,233,199,85.41,Good (75%+)
GTC4746,233,199,85.41,Good (75%+)
GTC4747,233,178,76.39,Good (75%+)
GTC4748,233,199,85.41,Good (75%+)
GTC4749,233,192,82.4,Good (75%+)
GTC4750,233,191,81.97,Good (75%+)
GTC4751,233,198,84.98,Good (75%+)
GTC4752,233,203,87.12,Good (75%+)
GTC4753,233,191,81.97,Good (75%+)
GTC4754,233,176,75.54,Good (75%+)
GTC4755,233,192,82.4,Good (75%+)
GTC4756,233,202,86.7,Good (75%+)
GTC4757,233,190,81.55,Good (75%+)
GTC4758,233,202,86.7,Good (75%+)
GTC4759,233,182,78.11,Good (75%+)
GTC4760,233,185,79.4,Good (75%+)
GTC4761,233,191,81.97,Good (75%+)
GTC4762,233,191,81.97,Good (75%+)
GTC4763,233,189,81.12,Good (75%+)
GTC4764,233,187,80.26,Good (75%+)
GTC4765,233,193,82.83,Good (75%+)
GTC4766,233,180,77.25,Good (75%+)
GTC4767,233,186,79.83,Good (75%+)
GTC4768,233,204,87.55,Good (75%+)
GTC4769,233,200,85.84,Good (75%+)
GTC4770,233,201,86.27,Good (75%+)
GTC4771,233,179,76.82,Good (75%+)
GTC4772,233,193,82.83,Good (75%+)
GTC4773,233,192,82.4,Good (75%+)
GTC4774,233,192,82.4,Good (75%+)
GTC4775,233,191,81.97,Good (75%+)
GTC4776,233,194,83.26,Good (75%+)
GTC4777,233,189,81.12,Good (75%+)
GTC4778,233,189,81.12,Good (75%+)
GTC4779,233,193,82.83,Good (75%+)
GTC4780,233,192,82.4,Good (75%+)
GTC4781,233,188,80.69,Good (75%+)
GTC4782,233,185,79.4,Good (75%+)
GTC4783,233,191,81.97,Good (75%+)
GTC4784,233,186,79.83,Good (75%+)
GTC4785,233,197,84.55,Good (75%+)
GTC4786,233,199,85.41,Good (75%+)
GTC4787,233,191,81.97,Good (75%+)
GTC4788,233,198,84.98,Good (75%+)
GTC4789,233,196,84.12,Good (75%+)
GTC4790,233,190,81.55,Good (75%+)
GTC4791,233,195,83.69,Good (75%+)
GTC4792,233,183,78.54,Good (75%+)
GTC4793,233,190,81.55,Good (75%+)
GTC4794,233,185,79.4,Good (75%+)
GTC4795,233,189,81.12,Good (75%+)
GTC4796,233,195,83.69,Good (75%+)
GTC4797,233,196,84.12,Good (75%+)
GTC4798,233,183,78.54,Good (75%+)
GTC4799,233,193,82.83,Good (75%+)
GTC4800,233,189,81.12,Good (75%+)
GTC4801,233,192,82.4,Good (75%+)
GTC4802,233,192,82.4,Good (75%+)
GTC4803,233,195,83.69,Good (75%+)
GTC4804,233,189,81.12,Good (75%+)
GTC4805,233,190,81.55,Good (75%+)
GTC4806,233,197,84.55,Good (75%+)
GTC4807,233,194,83.26,Good (75%+)
GTC4808,233,192,82.4,Good (75%+)
GTC4809,233,187,80.26,Good (75%+)
GTC4810,233,178,76.39,Good (75%+)
GTC4811,233,205,87.98,Good (75%+)
GTC4812,233,182,78.11,Good (75%+)
GTC4813,233,186,79.83,Good (75%+)
GTC4814,233,202,86.7,Good (75%+)
GTC4815,233,188,80.69,Good (75%+)
GTC4816,233,187,80.26,Good (75%+)
GTC4817,233,190,81.55,Good (75%+)
GTC4818,233,202,86.7,Good (75%+)
GTC4819,233,185,79.4,Good (75%+)
GTC4820,233,195,83.69,Good (75%+)
GTC4821,233,189,81.12,Good (75%+)
GTC4822,233,183,78.54,Good (75%+)
GTC4823,233,172,73.82,Low (<75%)
GTC4824,233,198,84.98,Good (75%+)
GTC4825,233,181,77.68,Good (75%+)
GTC4826,233,200,85.84,Good (75%+)
GTC4827,233,193,82.83,Good (75%+)
GTC4828,233,180,77.25,Good (75%+)
GTC4829,233,194,83.26,Good (75%+)
GTC4830,233,192,82.4,Good (75%+)
GTC4831,233,187,80.26,Good (75%+)
GTC4832,233,196,84.12,Good (75%+)
GTC4833,233,183,78.54,Good (75%+)
GTC4834,233,203,87.12,Good (75%+)
GTC4835,233,199,85.41,Good (75%+)
GTC4836,233,192,82.4,Good (75%+)
GTC4837,233,198,84.98,Good (75%+)
GTC4838,233,194,83.26,Good (75%+)
GTC4839,233,184,78.97,Good (75%+)
GTC4840,233,191,81.97,Good (75%+)
GTC4841,233,199,85.41,Good (75%+)
GTC4842,233,196,84.12,Good (75%+)
GTC4843,233,193,82.83,Good (75%+)
GTC4844,233,182,78.11,Good (75%+)
GTC4845,233,190,81.55,Good (75%+)
GTC4846,233,183,78.54,Good (75%+)
GTC4847,233,181,77.68,Good (75%+)
GTC4848,233,188,80.69,Good (75%+)
GTC4849,233,197,84.55,Good (75%+)
GTC4850,233,204,87.55,Good (75%+)
GTC4851,233,195,83.69,Good (75%+)
GTC4852,233,181,77.68,Good (75%+)
GTC4853,233,176,75.54,Good (75%+)
GTC4854,233,193,82.83,Good (75%+)
GTC4855,233,199,85.41,Good (75%+)
GTC4856,233,184,78.97,Good (75%+)
GTC4857,233,193,82.83,Good (75%+)
GTC4858,233,178,76.39,Good (75%+)
GTC4859,233,193,82.83,Good (75%+)
GTC4860,233,186,79.83,Good (75%+)
GTC4861,233,181,77.68,Good (75%+)
GTC4862,233,193,82.83,Good (75%+)
GTC4863,233,174,74.68,Low (<75%)
GTC4864,233,188,80.69,Good (75%+)
GTC4865,233,200,85.84,Good (75%+)
GTC4866,233,185,79.4,Good (75%+)
GTC4867,233,192,82.4,Good (75%+)
GTC4868,233,185,79.4,Good (75%+)
GTC4869,233,190,81.55,Good (75%+)
GTC4870,233,192,82.4,Good (75%+)
GTC4871,233,187,80.26,Good (75%+)
GTC4872,233,197,84.55,Good (75%+)
GTC4873,233,186,79.83,Good (75%+)
GTC4874,233,204,87.55,Good (75%+)
GTC4875,233,203,87.12,Good (75%+)
GTC4876,233,186,79.83,Good (75%+)
GTC4877,233,195,83.69,Good (75%+)
GTC4878,233,183,78.54,Good (75%+)
GTC4879,233,195,83.69,Good (75%+)
GTC4880,233,193,82.83,Good (75%+)
GTC4881,233,193,82.83,Good (75%+)
GTC4882,233,195,83.69,Good (75%+)
GTC4883,233,190,81.55,Good (75%+)
GTC4884,233,195,83.69,Good (75%+)
GTC4885,233,200,85.84,Good (75%+)
GTC4886,233,191,81.97,Good (75%+)
GTC4887,233,195,83.69,Good (75%+)
GTC4888,233,191,81.97,Good (75%+)
GTC4889,233,205,87.98,Good (75%+)
GTC4890,233,191,81.97,Good (75%+)
GTC4891,233,189,81.12,Good (75%+)
GTC4892,233,198,84.98,Good (75%+)
GTC4893,233,189,81.12,Good (75%+)
GTC4894,233,178,76.39,Good (75%+)
GTC4895,233,178,76.39,Good (75%+)
GTC4896,233,187,80.26,Good (75%+)
GTC4897,233,187,80.26,Good (75%+)
GTC4898,233,192,82.4,Good (75%+)
GTC4899,233,183,78.54,Good (75%+)
GTC4900,233,200,85.84,Good (75%+)
GTC4901,233,191,81.97,Good (75%+)
GTC4902,233,193,82.83,Good (75%+)
GTC4903,233,199,85.41,Good (75%+)
GTC4904,233,188,80.69,Good (75%+)
GTC4905,233,182,78.11,Good (75%+)
GTC4906,233,180,77.25,Good (75%+)
GTC4907,233,197,84.55,Good (75%+)
GTC4908,233,191,81.97,Good (75%+)
GTC4909,233,180,77.25,Good (75%+)
GTC4910,233,198,84.98,Good (75%+)
GTC4911,233,187,80.26,Good (75%+)
GTC4912,233,183,78.54,Good (75%+)
GTC4913,233,187,80.26,Good (75%+)
GTC4914,233,191,81.97,Good (75%+)
GTC4915,233,177,75.97,Good (75%+)
GTC4916,233,197,84.55,Good (75%+)
GTC4917,233,193,82.83,Good (75%+)
GTC4918,233,201,86.27,Good (75%+)
GTC4919,233,196,84.12,Good (75%+)
GTC4920,233,188,80.69,Good (75%+)
GTC4921,233,191,81.97,Good (75%+)
GTC4922,233,185,79.4,Good (75%+)
GTC4923,233,195,83.69,Good (75%+)
GTC4924,233,192,82.4,Good (75%+)
GTC4925,233,185,79.4,Good (75%+)
GTC4926,233,200,85.84,Good (75%+)
GTC4927,233,178,76.39,Good (75%+)
GTC4928,233,191,81.97,Good (75%+)
GTC4929,233,198,84.98,Good (75%+)
GTC4930,233,185,79.4,Good (75%+)
GTC4931,233,182,78.11,Good (75%+)
GTC4932,233,193,82.83,Good (75%+)
GTC4933,233,187,80.26,Good (75%+)
GTC4934,233,204,87.55,Good (75%+)
GTC4935,233,186,79.83,Good (75%+)
GTC4936,233,192,82.4,Good (75%+)
GTC4937,233,187,80.26,Good (75%+)
GTC4938,233,195,83.69,Good (75%+)
GTC4939,233,183,78.54,Good (75%+)
GTC4940,233,196,84.12,Good (75%+)
GTC4941,233,194,83.26,Good (75%+)
GTC4942,233,193,82.83,Good (75%+)
GTC4943,233,193,82.83,Good (75%+)
GTC4944,233,188,80.69,Good (75%+)
GTC4945,233,192,82.4,Good (75%+)
GTC4946,233,189,81.12,Good (75%+)
GTC4947,233,197,84.55,Good (75%+)
GTC4948,233,187,80.26,Good (75%+)
GTC4949,233,188,80.69,Good (75%+)
GTC4950,233,185,79.4,Good (75%+)
GTC4951,233,186,79.83,Good (75%+)
GTC4952,233,194,83.26,Good (75%+)
GTC4953,233,188,80.69,Good (75%+)
GTC4954,233,197,84.55,Good (75%+)
GTC4955,233,193,82.83,Good (75%+)
GTC4956,233,200,85.84,Good (75%+)
GTC4957,233,189,81.12,Good (75%+)
GTC4958,233,189,81.12,Good (75%+)
GTC4959,233,189,81.12,Good (75%+)
GTC4960,233,195,83.69,Good (75%+)
GTC4961,233,195,83.69,Good (75%+)
GTC4962,233,194,83.26,Good (75%+)
GTC4963,233,189,81.12,Good (75%+)
GTC4964,233,183,78.54,Good (75%+)
GTC4965,233,185,79.4,Good (75%+)
GTC4966,233,193,82.83,Good (75%+)
GTC4967,233,193,82.83,Good (75%+)
GTC4968,233,200,85.84,Good (75%+)
GTC4969,233,186,79.83,Good (75%+)
GTC4970,233,192,82.4,Good (75%+)
GTC4971,233,201,86.27,Good (75%+)
GTC4972,233,187,80.26,Good (75%+)
GTC4973,233,191,81.97,Good (75%+)
GTC4974,233,196,84.12,Good (75%+)
GTC4975,233,189,81.12,Good (75%+)
GTC4976,233,191,81.97,Good (75%+)
GTC4977,233,202,86.7,Good (75%+)
GTC4978,233,186,79.83,Good (75%+)
GTC4979,233,194,83.26,Good (75%+)
GTC4980,233,189,81.12,Good (75%+)
GTC4981,233,194,83.26,Good (75%+)
GTC4982,233,194,83.26,Good (75%+)
GTC4983,233,185,79.4,Good (75%+)
GTC4984,233,193,82.83,Good (75%+)
GTC4985,233,193,82.83,Good (75%+)
GTC4986,233,176,75.54,Good (75%+)
GTC4987,233,212,90.99,Good (75%+)
GTC4988,233,172,73.82,Low (<75%)
GTC4989,233,190,81.55,Good (75%+)
GTC4990,233,194,83.26,Good (75%+)
GTC4991,233,199,85.41,Good (75%+)
GTC4992,233,197,84.55,Good (75%+)
GTC4993,233,189,81.12,Good (75%+)
GTC4994,233,184,78.97,Good (75%+)
GTC4995,233,180,77.25,Good (75%+)
GTC4996,233,189,81.12,Good (75%+)
GTC4997,233,191,81.97,Good (75%+)
GTC4998,233,196,84.12,Good (75%+)
GTC4999,233,188,80.69,Good (75%+)
GTC5000,233,187,80.26,Good (75%+)
